Employee_ID,Tasks_Assigned,Tasks_Completed,Context_Switches_Per_Day,Avg_Uninterrupted_Work_Mins,Standard_Hours_Logged,After_Hours_Mins,Missed_Deadlines,Burnout_Risk_Score
EMP05101,41,34,10,59,43.4,178,1,52
EMP05102,48,44,15,68,42.8,133,1,56
EMP05103,22,14,22,24,37.6,311,3,100
EMP05104,30,19,23,30,37.8,593,1,100
EMP05105,25,20,15,57,44.8,132,2,68
EMP05106,16,14,7,108,41.9,49,1,21
EMP05107,11,9,11,59,41.5,195,2,61
EMP05108,17,11,24,25,43.7,291,3,100
EMP05109,30,27,4,100,43.0,43,1,23
EMP05110,50,34,16,29,39.6,565,2,100
EMP05111,48,36,12,66,42.4,86,0,43
EMP05112,22,19,5,89,35.2,34,1,23
EMP05113,19,15,25,26,35.9,442,1,100
EMP05114,29,25,8,59,39.0,114,2,49
EMP05115,42,38,15,49,35.8,173,0,60
EMP05116,18,14,20,26,41.6,462,3,100
EMP05117,38,35,6,116,37.4,23,1,26
EMP05118,24,22,3,111,42.8,17,0,9
EMP05119,27,18,25,21,37.7,321,1,100
EMP05120,31,26,8,58,35.1,100,0,41
EMP05121,21,19,12,41,43.3,168,2,74
EMP05122,48,40,9,53,35.2,78,1,48
EMP05123,14,11,12,48,44.5,136,2,69
EMP05124,46,37,13,58,39.8,133,1,57
EMP05125,24,16,16,15,42.9,264,2,100
EMP05126,31,27,3,90,37.5,60,0,14
EMP05127,19,16,14,65,42.5,65,2,56
EMP05128,19,14,18,19,41.9,461,3,100
EMP05129,33,27,11,68,35.8,126,0,41
EMP05130,48,33,22,23,42.5,495,4,100
EMP05131,24,20,11,48,41.0,111,1,56
EMP05132,40,30,9,53,35.7,74,0,41
EMP05133,10,8,5,65,38.8,22,0,14
EMP05134,10,7,19,24,44.7,380,2,100
EMP05135,11,9,23,27,41.4,275,5,100
EMP05136,44,41,15,61,37.1,145,1,56
EMP05137,19,15,21,30,37.0,238,4,100
EMP05138,41,32,14,61,36.0,197,0,54
EMP05139,45,32,22,24,39.9,522,2,100
EMP05140,38,28,8,56,43.1,150,1,50
EMP05141,15,11,17,21,44.9,515,3,100
EMP05142,15,14,6,76,44.0,53,1,27
EMP05143,32,31,4,104,39.6,53,1,23
EMP05144,11,8,9,68,42.6,164,2,54
EMP05145,17,14,19,25,36.3,470,1,100
EMP05146,37,32,5,111,40.2,17,1,25
EMP05147,38,37,3,80,39.2,16,1,17
EMP05148,24,18,24,27,44.1,540,1,100
EMP05149,23,17,24,28,36.5,429,4,100
EMP05150,22,17,19,16,37.4,412,2,100
EMP05151,17,13,8,57,43.6,151,0,41
EMP05152,16,15,3,113,43.6,13,1,17
EMP05153,46,43,7,91,37.5,17,0,19
EMP05154,44,35,24,18,42.4,448,1,100
EMP05155,43,29,17,29,38.7,242,2,100
EMP05156,40,37,13,59,43.3,127,1,51
EMP05157,47,31,24,16,36.3,339,1,100
EMP05158,30,28,13,51,40.1,197,2,73
EMP05159,38,37,7,97,38.5,53,0,20
EMP05160,39,27,25,26,38.5,356,1,100
EMP05161,20,15,16,15,37.8,387,3,100
EMP05162,21,14,21,28,35.2,535,1,100
EMP05163,30,29,5,109,42.1,56,0,16
EMP05164,35,34,4,66,41.1,13,1,19
EMP05165,36,32,6,113,35.0,49,0,20
EMP05166,38,27,17,16,36.3,312,2,100
EMP05167,40,34,11,48,44.2,155,0,52
EMP05168,30,26,3,89,38.2,17,0,11
EMP05169,20,15,11,43,38.0,94,0,51
EMP05170,48,37,25,21,38.5,463,3,100
EMP05171,11,9,10,59,36.0,135,1,44
EMP05172,38,34,7,105,43.1,6,1,28
EMP05173,25,22,7,91,35.4,9,1,27
EMP05174,23,19,4,85,37.5,17,1,22
EMP05175,38,34,7,102,40.6,34,1,30
EMP05176,50,45,4,101,36.5,10,0,13
EMP05177,21,15,22,17,39.3,546,2,100
EMP05178,16,12,11,45,37.1,125,1,60
EMP05179,22,20,2,100,42.6,49,1,19
EMP05180,14,11,2,120,35.3,28,1,18
EMP05181,28,24,7,90,40.2,11,1,23
EMP05182,29,21,24,29,44.7,250,1,100
EMP05183,33,31,11,60,42.3,186,0,41
EMP05184,20,17,15,67,43.9,115,1,54
EMP05185,17,14,3,114,40.0,25,1,20
EMP05186,45,36,16,23,44.9,277,3,100
EMP05187,37,30,10,56,43.0,167,0,45
EMP05188,15,12,14,61,37.0,79,1,48
EMP05189,27,19,16,23,40.0,543,2,100
EMP05190,35,22,16,22,40.2,239,3,100
EMP05191,20,18,13,66,37.9,119,0,41
EMP05192,20,16,17,27,36.1,301,5,100
EMP05193,15,10,24,19,39.3,307,4,100
EMP05194,32,29,2,67,35.5,20,1,17
EMP05195,44,34,24,27,44.0,418,5,100
EMP05196,10,8,4,71,35.6,39,0,13
EMP05197,42,35,19,18,43.0,600,4,100
EMP05198,11,7,23,26,41.9,564,4,100
EMP05199,24,18,12,58,41.1,118,2,61
EMP05200,11,8,8,62,44.8,128,2,48
EMP05201,22,17,15,49,38.7,68,1,61
EMP05202,32,26,8,50,35.1,131,0,42
EMP05203,14,10,19,28,44.9,321,3,100
EMP05204,29,28,2,71,37.6,35,0,8
EMP05205,17,13,19,30,41.3,480,1,100
EMP05206,40,36,7,66,41.9,38,0,21
EMP05207,10,7,25,17,43.4,253,3,100
EMP05208,16,12,24,27,42.5,537,5,100
EMP05209,36,35,3,111,39.0,2,0,7
EMP05210,23,22,6,82,36.5,47,0,17
EMP05211,27,22,24,29,43.4,446,1,100
EMP05212,13,11,14,70,41.5,63,2,55
EMP05213,10,8,19,22,36.1,330,1,100
EMP05214,34,32,3,72,44.2,19,1,18
EMP05215,37,30,22,26,41.9,491,4,100
EMP05216,12,10,7,76,43.0,13,0,18
EMP05217,46,38,12,50,41.1,137,2,71
EMP05218,25,17,23,20,36.2,457,4,100
EMP05219,48,32,23,15,42.0,214,5,100
EMP05220,50,44,3,79,38.7,13,0,12
EMP05221,43,36,8,70,36.1,115,2,50
EMP05222,14,10,25,26,42.9,314,3,100
EMP05223,23,20,5,95,41.1,12,0,14
EMP05224,41,32,15,40,35.9,133,2,74
EMP05225,36,33,11,45,44.2,170,1,63
EMP05226,11,10,4,77,43.4,34,0,12
EMP05227,18,13,16,17,35.6,268,1,100
EMP05228,15,14,5,115,40.8,7,0,12
EMP05229,21,19,4,105,37.5,14,0,11
EMP05230,27,21,22,22,39.8,424,2,100
EMP05231,40,32,18,24,44.4,404,1,100
EMP05232,29,23,22,17,40.8,594,3,100
EMP05233,34,29,7,86,43.4,54,1,27
EMP05234,23,18,11,61,39.1,85,0,41
EMP05235,50,41,12,42,44.4,120,2,74
EMP05236,36,24,16,24,43.4,547,1,100
EMP05237,32,28,2,75,39.8,38,0,10
EMP05238,35,28,8,54,38.5,76,2,53
EMP05239,28,22,21,27,35.6,489,1,100
EMP05240,43,36,3,106,35.3,57,0,17
EMP05241,21,18,10,45,39.7,198,2,72
EMP05242,33,25,25,23,40.1,345,5,100
EMP05243,43,40,2,119,38.9,47,1,19
EMP05244,44,36,12,67,42.6,126,0,43
EMP05245,25,20,13,44,43.3,91,2,72
EMP05246,34,29,2,119,35.8,21,1,19
EMP05247,49,37,17,23,40.1,441,5,100
EMP05248,14,11,19,23,37.7,257,4,100
EMP05249,37,28,11,44,37.2,134,2,74
EMP05250,45,30,25,30,43.5,564,2,100
EMP05251,31,29,7,93,44.1,56,0,21
EMP05252,28,20,19,23,40.6,540,4,100
EMP05253,23,15,24,23,36.9,543,4,100
EMP05254,40,35,4,109,44.5,9,0,13
EMP05255,30,27,6,90,44.8,49,0,19
EMP05256,30,26,7,116,39.7,36,0,21
EMP05257,28,24,7,88,36.9,56,1,27
EMP05258,24,23,7,72,41.0,13,0,17
EMP05259,33,31,5,82,44.5,2,1,21
EMP05260,32,22,19,21,41.0,282,3,100
EMP05261,39,27,17,28,38.6,531,3,100
EMP05262,39,33,8,54,43.6,192,2,62
EMP05263,31,28,7,94,38.6,16,1,28
EMP05264,17,13,9,65,42.3,137,2,52
EMP05265,39,27,21,20,40.0,273,4,100
EMP05266,44,32,22,16,37.9,492,5,100
EMP05267,11,10,4,109,38.6,55,1,23
EMP05268,30,26,2,97,39.7,10,0,8
EMP05269,26,18,23,17,40.7,228,2,100
EMP05270,17,12,20,20,44.4,337,1,100
EMP05271,38,35,14,68,38.7,80,1,49
EMP05272,18,16,13,55,36.6,134,1,55
EMP05273,17,11,23,25,40.2,248,1,100
EMP05274,15,12,20,24,44.4,375,1,100
EMP05275,13,10,11,43,38.0,143,0,54
EMP05276,14,10,15,50,38.2,135,0,56
EMP05277,32,28,10,62,38.6,127,2,53
EMP05278,26,24,2,100,43.7,32,1,17
EMP05279,37,30,12,52,35.5,187,1,64
EMP05280,39,35,11,63,42.2,170,0,41
EMP05281,37,35,15,43,44.9,162,0,63
EMP05282,21,18,3,67,40.4,27,1,20
EMP05283,37,33,3,69,35.3,13,0,10
EMP05284,28,24,6,108,39.9,37,1,24
EMP05285,47,33,20,21,39.8,481,3,100
EMP05286,11,9,25,26,40.7,567,2,100
EMP05287,20,18,11,59,36.3,194,0,43
EMP05288,36,24,17,20,42.9,332,5,100
EMP05289,36,31,2,74,40.3,17,0,9
EMP05290,32,23,17,26,39.9,456,3,100
EMP05291,38,26,20,18,35.7,308,3,100
EMP05292,20,19,7,90,44.3,18,0,17
EMP05293,26,20,17,27,36.3,559,3,100
EMP05294,47,43,3,67,38.5,55,0,14
EMP05295,16,14,3,75,43.8,43,1,20
EMP05296,34,31,9,43,40.7,163,1,60
EMP05297,27,19,16,15,37.2,542,3,100
EMP05298,26,23,8,67,43.3,160,1,42
EMP05299,39,34,12,65,42.5,155,2,61
EMP05300,35,26,9,50,38.1,194,2,70
EMP05301,47,40,6,102,43.1,36,1,22
EMP05302,47,42,13,46,38.5,109,1,63
EMP05303,30,28,5,110,36.5,53,1,26
EMP05304,19,15,13,62,44.3,173,2,64
EMP05305,11,8,13,65,37.6,129,0,41
EMP05306,20,17,5,101,37.1,50,1,26
EMP05307,24,15,20,27,40.5,567,4,100
EMP05308,37,33,6,96,40.3,50,0,20
EMP05309,31,30,4,79,41.3,23,0,11
EMP05310,46,45,2,66,44.0,44,0,8
EMP05311,14,9,18,18,37.5,406,1,100
EMP05312,23,16,20,21,40.4,238,1,100
EMP05313,33,25,11,42,40.4,98,1,64
EMP05314,26,24,9,49,35.4,141,0,43
EMP05315,25,24,4,118,35.8,2,0,9
EMP05316,30,28,10,68,39.4,178,0,41
EMP05317,21,20,7,81,35.2,36,1,28
EMP05318,46,36,20,22,41.4,292,5,100
EMP05319,28,19,22,15,41.1,238,3,100
EMP05320,18,15,9,50,41.0,74,2,55
EMP05321,32,24,18,21,41.6,297,5,100
EMP05322,21,15,21,25,40.4,251,5,100
EMP05323,24,20,9,52,43.6,99,2,56
EMP05324,35,23,17,25,41.1,525,4,100
EMP05325,22,16,23,22,39.8,538,2,100
EMP05326,30,23,13,44,39.2,172,2,74
EMP05327,47,30,18,15,42.6,265,4,100
EMP05328,48,38,8,43,36.8,157,2,72
EMP05329,33,26,18,17,43.7,554,2,100
EMP05330,33,28,9,50,43.5,161,0,46
EMP05331,48,36,17,15,44.3,279,3,100
EMP05332,26,17,22,27,41.5,385,5,100
EMP05333,42,27,19,28,42.6,517,4,100
EMP05334,45,42,10,68,44.4,93,0,41
EMP05335,33,25,13,62,35.7,151,1,56
EMP05336,34,24,17,24,37.2,525,1,100
EMP05337,36,30,14,69,43.9,87,2,60
EMP05338,25,19,8,49,40.9,77,2,56
EMP05339,38,29,18,26,40.0,360,3,100
EMP05340,47,37,24,18,42.3,476,4,100
EMP05341,45,39,7,76,39.5,6,1,29
EMP05342,12,10,3,66,40.6,20,0,9
EMP05343,18,13,11,55,41.0,141,2,62
EMP05344,24,22,12,55,39.3,138,2,62
EMP05345,36,32,4,99,44.9,46,1,23
EMP05346,23,16,25,17,40.4,548,5,100
EMP05347,15,13,6,72,35.5,41,0,18
EMP05348,28,26,4,110,39.2,16,0,11
EMP05349,12,8,24,29,43.3,434,5,100
EMP05350,28,22,14,40,44.8,63,0,58
EMP05351,36,24,19,28,38.8,514,2,100
EMP05352,11,8,8,66,42.4,72,1,41
EMP05353,50,40,23,25,37.9,508,5,100
EMP05354,43,34,21,26,43.1,332,4,100
EMP05355,28,22,11,43,39.1,145,1,65
EMP05356,17,15,7,112,41.5,8,0,17
EMP05357,18,14,12,55,40.3,176,0,49
EMP05358,35,29,15,45,44.1,99,1,68
EMP05359,29,25,8,41,44.4,165,2,69
EMP05360,35,29,13,67,35.8,100,2,59
EMP05361,25,22,4,87,42.9,40,0,14
EMP05362,45,36,11,41,43.7,136,1,69
EMP05363,44,33,16,28,40.8,426,3,100
EMP05364,24,19,11,65,37.2,193,2,62
EMP05365,36,27,22,19,42.8,559,3,100
EMP05366,33,27,23,26,43.1,474,3,100
EMP05367,28,27,5,75,38.8,3,0,12
EMP05368,25,22,6,81,39.0,40,0,19
EMP05369,27,21,20,20,39.8,324,2,100
EMP05370,41,31,22,19,36.1,408,2,100
EMP05371,11,9,13,55,42.5,173,0,49
EMP05372,36,24,21,23,37.7,249,3,100
EMP05373,11,7,17,23,42.0,594,1,100
EMP05374,46,44,5,120,41.5,13,0,13
EMP05375,48,43,4,118,35.3,46,1,20
EMP05376,21,16,8,52,41.0,137,0,41
EMP05377,31,25,22,17,35.9,599,1,100
EMP05378,46,44,5,91,42.4,41,0,16
EMP05379,20,17,4,88,37.2,13,1,21
EMP05380,20,13,22,23,37.0,315,2,100
EMP05381,41,40,6,97,39.6,46,0,17
EMP05382,33,25,15,62,39.6,63,2,62
EMP05383,20,17,6,83,39.1,14,1,21
EMP05384,10,7,14,63,37.8,130,1,53
EMP05385,17,15,13,68,35.9,97,2,56
EMP05386,31,30,2,120,40.8,7,0,5
EMP05387,29,21,10,54,40.2,95,1,50
EMP05388,20,16,13,62,38.5,151,1,53
EMP05389,27,24,13,56,41.8,111,0,44
EMP05390,41,28,16,15,43.6,273,2,100
EMP05391,39,32,11,50,35.6,116,1,57
EMP05392,11,8,21,21,37.6,586,2,100
EMP05393,39,27,19,25,42.5,434,2,100
EMP05394,34,26,11,44,40.7,111,1,63
EMP05395,37,34,8,53,41.5,160,2,57
EMP05396,36,29,14,65,35.2,190,1,61
EMP05397,28,25,9,65,38.4,123,2,50
EMP05398,33,26,8,60,37.7,185,0,41
EMP05399,16,15,4,104,38.8,32,1,21
EMP05400,16,13,20,20,42.7,426,5,100
EMP05401,13,8,24,21,40.0,506,2,100
EMP05402,23,22,7,103,35.4,21,1,21
EMP05403,29,23,24,22,40.4,418,5,100
EMP05404,47,42,14,49,36.9,103,2,71
EMP05405,33,28,10,40,40.3,192,0,60
EMP05406,35,28,18,26,36.0,235,1,100
EMP05407,40,31,10,43,35.1,84,1,60
EMP05408,29,23,16,20,35.1,319,1,100
EMP05409,44,34,18,23,42.9,511,3,100
EMP05410,37,25,19,16,36.7,330,5,100
EMP05411,38,30,12,69,43.1,86,1,49
EMP05412,41,33,19,28,45.0,488,2,100
EMP05413,21,20,5,108,40.8,9,1,21
EMP05414,35,30,10,62,35.2,101,1,43
EMP05415,19,16,14,60,44.0,99,2,59
EMP05416,30,19,23,28,36.6,307,2,100
EMP05417,35,33,7,82,42.6,15,1,22
EMP05418,43,38,6,70,36.9,56,0,21
EMP05419,33,32,3,109,39.8,23,1,18
EMP05420,34,29,3,85,35.8,28,1,21
EMP05421,23,15,24,25,35.8,308,4,100
EMP05422,21,18,5,106,43.0,16,0,14
EMP05423,11,8,18,25,42.9,297,3,100
EMP05424,39,28,17,21,36.8,365,1,100
EMP05425,17,15,11,48,38.4,65,2,60
EMP05426,43,37,10,58,38.1,170,0,43
EMP05427,18,16,7,86,44.8,29,1,23
EMP05428,33,25,17,27,38.9,316,2,100
EMP05429,38,34,14,66,43.0,131,2,63
EMP05430,34,23,16,23,40.4,306,5,100
EMP05431,41,31,8,63,37.8,152,0,41
EMP05432,24,21,11,61,36.3,171,0,41
EMP05433,49,41,25,29,43.0,276,1,100
EMP05434,25,23,7,69,39.3,58,0,21
EMP05435,38,36,2,105,43.1,28,0,8
EMP05436,45,39,4,73,35.9,55,0,18
EMP05437,42,29,20,19,40.1,333,2,100
EMP05438,36,30,10,40,38.5,87,0,52
EMP05439,48,32,23,24,42.2,442,1,100
EMP05440,44,38,10,55,43.1,63,1,45
EMP05441,45,35,11,53,36.6,178,0,53
EMP05442,15,12,17,30,41.7,578,4,100
EMP05443,21,19,2,105,44.2,36,0,9
EMP05444,13,10,21,16,42.2,224,5,100
EMP05445,29,25,6,113,35.3,0,0,16
EMP05446,24,16,19,20,42.2,484,1,100
EMP05447,30,22,9,65,44.0,138,0,41
EMP05448,45,44,5,85,35.7,37,0,14
EMP05449,22,18,9,59,42.1,107,0,41
EMP05450,42,33,24,22,35.6,456,3,100
EMP05451,32,26,14,47,43.3,187,2,74
EMP05452,16,11,21,29,42.5,458,1,100
EMP05453,32,29,4,109,41.8,35,1,23
EMP05454,38,26,23,23,36.7,374,1,100
EMP05455,27,21,22,19,44.7,358,3,100
EMP05456,36,30,15,43,38.0,88,2,74
EMP05457,24,23,3,92,39.1,50,0,11
EMP05458,24,15,25,29,37.6,595,2,100
EMP05459,14,13,7,89,38.4,24,1,27
EMP05460,46,40,11,70,36.2,91,1,45
EMP05461,32,29,3,116,40.9,26,0,11
EMP05462,17,14,9,63,41.0,100,2,48
EMP05463,26,20,19,16,39.1,487,3,100
EMP05464,47,31,16,26,42.7,558,3,100
EMP05465,39,28,19,26,43.0,222,4,100
EMP05466,38,32,7,120,39.4,16,1,30
EMP05467,32,31,3,83,37.5,52,0,11
EMP05468,20,17,15,70,43.9,73,1,50
EMP05469,38,28,17,27,42.3,519,1,100
EMP05470,47,37,14,44,44.8,189,2,74
EMP05471,22,16,21,28,42.3,339,3,100
EMP05472,18,13,8,61,39.9,126,2,50
EMP05473,10,9,6,103,44.4,34,1,25
EMP05474,18,15,4,68,37.6,15,1,21
EMP05475,21,14,25,18,42.0,547,2,100
EMP05476,26,24,6,72,38.2,50,0,19
EMP05477,16,14,12,55,38.9,150,1,54
EMP05478,50,40,20,24,42.2,489,3,100
EMP05479,37,35,3,92,38.9,32,0,10
EMP05480,31,29,6,71,36.0,48,0,18
EMP05481,45,40,12,65,44.0,102,2,57
EMP05482,28,27,3,88,36.4,50,0,11
EMP05483,36,26,22,16,35.3,352,1,100
EMP05484,20,19,4,80,35.5,32,1,21
EMP05485,33,27,12,70,39.8,122,2,59
EMP05486,44,39,12,61,41.1,85,2,55
EMP05487,30,22,9,46,38.9,194,0,55
EMP05488,14,12,2,120,35.2,3,0,6
EMP05489,22,15,19,15,40.1,371,5,100
EMP05490,44,43,3,70,42.8,21,0,9
EMP05491,49,43,7,96,37.7,37,1,28
EMP05492,22,17,18,24,44.7,351,2,100
EMP05493,20,18,7,97,40.7,39,0,20
EMP05494,47,42,9,50,40.6,198,1,58
EMP05495,49,41,25,30,39.9,383,1,100
EMP05496,29,24,17,23,41.4,598,1,100
EMP05497,43,33,8,49,43.8,150,1,57
EMP05498,22,18,14,45,38.3,125,2,74
EMP05499,12,10,10,41,40.2,179,0,55
EMP05500,29,23,11,44,39.2,71,0,49
EMP05501,49,38,13,40,44.9,136,2,74
EMP05502,50,35,24,17,42.4,529,4,100
EMP05503,27,21,14,58,39.9,125,2,66
EMP05504,16,10,17,22,35.1,261,2,100
EMP05505,21,14,19,25,41.2,207,1,100
EMP05506,42,39,2,66,38.8,44,1,19
EMP05507,13,12,2,92,44.7,4,0,5
EMP05508,16,15,3,73,40.4,4,0,7
EMP05509,42,33,15,49,39.4,91,1,66
EMP05510,34,28,25,18,38.3,307,1,100
EMP05511,31,29,3,81,39.3,34,0,11
EMP05512,15,11,22,26,39.1,291,4,100
EMP05513,13,9,16,16,35.6,349,2,100
EMP05514,24,22,14,45,37.7,182,0,61
EMP05515,12,11,2,117,37.4,1,1,14
EMP05516,33,29,4,100,40.1,42,1,24
EMP05517,50,47,2,95,37.0,12,0,7
EMP05518,50,37,22,28,44.8,269,2,100
EMP05519,44,38,12,63,41.8,121,2,59
EMP05520,43,42,6,72,35.1,23,0,15
EMP05521,39,31,25,28,36.8,595,1,100
EMP05522,36,27,14,51,36.1,72,2,70
EMP05523,24,21,2,93,44.9,60,1,20
EMP05524,25,21,13,63,44.8,182,0,47
EMP05525,11,7,18,27,36.9,203,5,100
EMP05526,44,38,6,73,35.6,8,1,27
EMP05527,45,40,9,63,38.7,143,2,53
EMP05528,14,13,3,107,39.5,58,1,21
EMP05529,13,11,15,65,43.9,190,1,59
EMP05530,44,41,5,93,43.5,35,1,25
EMP05531,33,31,5,117,43.9,3,1,21
EMP05532,18,13,13,60,35.9,172,0,47
EMP05533,30,25,2,65,42.7,6,1,17
EMP05534,44,43,2,78,36.6,27,1,16
EMP05535,13,11,3,95,40.5,58,1,22
EMP05536,47,34,19,15,35.1,426,5,100
EMP05537,37,34,3,80,35.1,51,0,13
EMP05538,32,27,14,60,39.3,137,2,64
EMP05539,48,44,5,111,43.2,12,0,15
EMP05540,36,26,23,21,43.3,295,1,100
EMP05541,42,36,10,42,37.1,86,2,68
EMP05542,22,18,5,110,42.1,36,0,17
EMP05543,36,27,16,19,39.0,234,3,100
EMP05544,19,13,16,30,36.2,290,2,100
EMP05545,48,36,19,30,39.7,508,2,100
EMP05546,48,47,4,88,39.0,53,1,23
EMP05547,18,13,9,61,37.7,123,0,41
EMP05548,17,11,24,16,43.5,372,3,100
EMP05549,24,18,17,23,41.1,479,3,100
EMP05550,16,13,10,65,35.7,99,1,41
EMP05551,18,15,5,93,41.8,13,1,21
EMP05552,41,37,6,82,43.4,47,0,20
EMP05553,30,26,2,97,35.8,19,0,9
EMP05554,13,11,10,42,37.6,115,0,49
EMP05555,35,28,21,19,37.0,461,1,100
EMP05556,23,20,14,45,37.3,200,2,74
EMP05557,44,32,23,21,40.4,216,5,100
EMP05558,43,35,17,18,44.3,554,3,100
EMP05559,50,47,2,77,44.2,51,1,20
EMP05560,44,41,14,53,35.2,107,2,66
EMP05561,34,26,25,22,43.9,453,4,100
EMP05562,43,38,8,52,35.7,91,2,54
EMP05563,34,29,3,74,41.2,29,0,13
EMP05564,35,31,4,84,36.9,7,1,21
EMP05565,21,15,18,25,42.3,553,1,100
EMP05566,11,10,15,40,43.9,112,1,70
EMP05567,19,13,16,20,38.7,478,4,100
EMP05568,28,21,11,66,42.2,110,2,57
EMP05569,10,6,23,22,40.9,363,2,100
EMP05570,26,19,14,51,42.2,164,0,58
EMP05571,27,21,9,64,36.9,118,2,52
EMP05572,31,24,24,16,44.6,534,3,100
EMP05573,30,26,11,51,42.2,181,0,50
EMP05574,20,14,22,26,35.2,215,1,100
EMP05575,33,26,19,21,40.1,294,3,100
EMP05576,50,42,12,43,35.4,110,0,57
EMP05577,48,32,22,17,35.5,519,2,100
EMP05578,46,38,20,30,43.7,240,5,100
EMP05579,43,35,15,42,35.1,166,2,74
EMP05580,35,27,11,59,40.2,73,1,46
EMP05581,36,32,12,60,42.3,147,2,60
EMP05582,35,30,15,42,41.1,142,1,74
EMP05583,47,30,21,20,42.6,431,5,100
EMP05584,17,14,8,48,37.9,70,0,41
EMP05585,50,46,7,81,42.0,37,0,20
EMP05586,47,42,14,40,38.9,100,2,74
EMP05587,15,11,10,70,40.2,76,2,49
EMP05588,35,31,9,49,44.4,86,1,49
EMP05589,20,13,17,20,36.8,573,1,100
EMP05590,14,11,12,50,38.1,88,0,45
EMP05591,36,27,23,24,43.2,419,5,100
EMP05592,10,6,20,16,37.7,270,1,100
EMP05593,12,11,7,85,40.1,53,0,20
EMP05594,38,25,16,27,39.9,563,4,100
EMP05595,41,30,15,54,37.3,107,2,74
EMP05596,33,26,11,50,42.7,139,0,50
EMP05597,37,33,5,113,38.8,42,0,17
EMP05598,29,25,4,106,39.0,23,0,13
EMP05599,12,11,7,74,41.5,36,0,19
EMP05600,13,10,23,15,38.8,442,3,100
EMP05601,45,38,23,18,41.1,293,3,100
EMP05602,35,29,22,21,39.9,292,2,100
EMP05603,30,26,6,93,36.8,24,0,18
EMP05604,43,31,16,27,35.3,366,1,100
EMP05605,35,31,2,93,38.7,8,1,17
EMP05606,19,14,8,51,44.4,68,2,53
EMP05607,34,27,15,62,43.3,166,2,70
EMP05608,34,33,2,109,36.8,3,1,14
EMP05609,24,20,12,67,44.5,148,0,42
EMP05610,15,11,15,70,40.1,135,0,47
EMP05611,34,33,6,75,36.5,42,0,17
EMP05612,19,16,6,82,42.5,59,0,20
EMP05613,28,25,15,65,41.2,125,2,64
EMP05614,22,17,15,44,39.1,115,2,74
EMP05615,21,15,24,27,44.6,533,1,100
EMP05616,49,48,4,96,37.0,8,0,10
EMP05617,11,8,12,52,36.2,105,0,44
EMP05618,43,30,25,21,36.6,495,3,100
EMP05619,16,12,9,55,39.2,122,2,55
EMP05620,46,39,12,63,40.4,60,1,46
EMP05621,34,27,13,51,40.8,91,1,59
EMP05622,48,44,15,49,44.4,143,1,67
EMP05623,15,10,16,29,37.4,324,3,100
EMP05624,14,12,6,87,37.6,33,1,20
EMP05625,10,8,5,94,36.2,45,1,24
EMP05626,27,26,4,99,44.2,30,0,12
EMP05627,13,11,6,83,39.2,58,0,19
EMP05628,45,37,22,24,39.8,577,2,100
EMP05629,45,37,20,30,39.2,480,4,100
EMP05630,24,21,9,58,40.6,129,0,41
EMP05631,37,28,12,41,40.6,199,1,74
EMP05632,44,34,13,60,35.6,110,1,54
EMP05633,48,31,17,21,41.7,297,2,100
EMP05634,38,30,21,20,43.2,412,3,100
EMP05635,29,21,19,30,35.8,371,3,100
EMP05636,31,22,16,16,44.9,449,4,100
EMP05637,19,17,2,94,44.6,25,1,17
EMP05638,22,18,21,28,44.4,243,4,100
EMP05639,21,16,11,63,39.0,98,0,41
EMP05640,18,16,3,104,41.4,51,0,12
EMP05641,32,21,22,28,39.0,309,5,100
EMP05642,28,23,25,29,39.6,519,3,100
EMP05643,36,31,4,105,38.8,14,0,13
EMP05644,50,35,21,18,39.8,517,1,100
EMP05645,36,24,16,30,35.2,292,2,100
EMP05646,27,26,2,65,39.5,42,0,8
EMP05647,17,16,3,94,38.9,53,1,20
EMP05648,17,16,5,95,35.4,10,1,21
EMP05649,11,10,2,80,39.8,55,1,18
EMP05650,45,32,19,24,37.3,243,5,100
EMP05651,34,29,6,90,42.2,25,0,19
EMP05652,38,31,23,27,39.7,395,5,100
EMP05653,21,19,5,72,35.7,39,0,15
EMP05654,35,27,10,48,44.9,190,1,64
EMP05655,12,9,9,67,37.4,89,0,41
EMP05656,23,17,12,48,40.8,91,1,58
EMP05657,33,28,8,67,43.1,103,1,41
EMP05658,39,33,7,118,38.4,58,1,33
EMP05659,28,24,7,112,40.9,55,1,32
EMP05660,27,25,11,64,45.0,140,2,55
EMP05661,18,15,15,63,36.2,112,0,44
EMP05662,47,42,14,42,41.6,111,1,69
EMP05663,38,35,15,48,45.0,92,0,54
EMP05664,30,19,24,21,42.2,374,1,100
EMP05665,28,21,9,62,44.7,138,2,55
EMP05666,41,33,16,29,39.9,270,1,100
EMP05667,17,15,6,104,40.4,14,0,15
EMP05668,23,21,3,67,42.7,33,1,20
EMP05669,17,14,6,110,41.1,15,0,16
EMP05670,21,20,3,70,40.2,12,0,8
EMP05671,21,16,13,65,43.6,96,2,58
EMP05672,30,24,12,66,35.0,86,2,56
EMP05673,11,9,23,28,41.0,363,4,100
EMP05674,40,29,22,16,41.0,214,2,100
EMP05675,41,33,18,30,39.1,210,5,100
EMP05676,41,32,24,29,36.7,547,4,100
EMP05677,10,6,20,29,41.2,266,5,100
EMP05678,31,25,11,55,37.5,186,0,49
EMP05679,29,28,2,99,35.5,21,1,15
